1.0,0.0,6.123233995736766e-17,1.4490630225e-05
-1.0,1.2246467991473532e-16,6.123233995736766e-17,1.4490630225e-05
6.123233995736766e-17,1.0,6.123233995736766e-17,1.4490630225e-05
6.123233995736766e-17,-1.0,6.123233995736766e-17,1.4490630225e-05
0.0,0.0,1.0,1.4490630225e-05
7.498798913309288e-33,1.2246467991473532e-16,-1.0,1.4490630225e-05
0.5773502691896258,0.5773502691896258,0.5773502691896257,0.000254637732983
0.5773502691896258,0.5773502691896258,-0.5773502691896257,0.000254637732983
0.5773502691896258,-0.5773502691896258,0.5773502691896257,0.000254637732983
0.5773502691896258,-0.5773502691896258,-0.5773502691896257,0.000254637732983
-0.5773502691896257,0.5773502691896258,0.5773502691896257,0.000254637732983
-0.5773502691896257,0.5773502691896258,-0.5773502691896257,0.000254637732983
-0.5773502691896257,-0.5773502691896258,0.5773502691896257,0.000254637732983
-0.5773502691896257,-0.5773502691896258,-0.5773502691896257,0.000254637732983
0.014628961518310975,0.014628961518310975,0.9997859705805996,6.0184329611e-05
0.014628961518311107,0.014628961518311107,-0.9997859705805996,6.0184329611e-05
0.014628961518310975,-0.014628961518310975,0.9997859705805996,6.0184329611e-05
0.014628961518311107,-0.014628961518311107,-0.9997859705805996,6.0184329611e-05
-0.014628961518310972,0.014628961518310975,0.9997859705805996,6.0184329611e-05
-0.014628961518311105,0.014628961518311107,-0.9997859705805996,6.0184329611e-05
-0.014628961518310972,-0.014628961518310975,0.9997859705805996,6.0184329611e-05
-0.014628961518311105,-0.014628961518311107,-0.9997859705805996,6.0184329611e-05
0.014628961518310156,0.9997859705805997,0.014628961518310028,6.0184329611e-05
0.014628961518310156,-0.9997859705805997,0.014628961518310028,6.0184329611e-05
0.014628961518310156,0.9997859705805997,-0.014628961518310127,6.0184329611e-05
0.014628961518310156,-0.9997859705805997,-0.014628961518310127,6.0184329611e-05
-0.014628961518310035,0.9997859705805997,0.014628961518310028,6.0184329611e-05
-0.014628961518310035,-0.9997859705805997,0.014628961518310028,6.0184329611e-05
-0.014628961518310035,0.9997859705805997,-0.014628961518310127,6.0184329611e-05
-0.014628961518310035,-0.9997859705805997,-0.014628961518310127,6.0184329611e-05
0.9997859705805997,0.01462896151830706,0.014628961518310028,6.0184329611e-05
-0.9997859705805997,0.01462896151830689,0.014628961518310028,6.0184329611e-05
0.9997859705805997,0.01462896151830706,-0.014628961518310127,6.0184329611e-05
-0.9997859705805997,0.01462896151830689,-0.014628961518310127,6.0184329611e-05
0.9997859705805997,-0.01462896151830706,0.014628961518310028,6.0184329611e-05
-0.9997859705805997,-0.01462896151830689,0.014628961518310028,6.0184329611e-05
0.9997859705805997,-0.01462896151830706,-0.014628961518310127,6.0184329611e-05
-0.9997859705805997,-0.01462896151830689,-0.014628961518310127,6.0184329611e-05
0.03769840812493165,0.03769840812493166,0.9985778187250567,0.000100228658326
0.037698408124931325,0.03769840812493133,-0.9985778187250567,0.000100228658326
0.03769840812493165,-0.03769840812493166,0.9985778187250567,0.000100228658326
0.037698408124931325,-0.03769840812493133,-0.9985778187250567,0.000100228658326
-0.03769840812493165,0.03769840812493166,0.9985778187250567,0.000100228658326
-0.037698408124931325,0.03769840812493133,-0.9985778187250567,0.000100228658326
-0.03769840812493165,-0.03769840812493166,0.9985778187250567,0.000100228658326
-0.037698408124931325,-0.03769840812493133,-0.9985778187250567,0.000100228658326
0.03769840812493126,0.9985778187250567,0.03769840812493132,0.000100228658326
0.03769840812493126,-0.9985778187250567,0.03769840812493132,0.000100228658326
0.03769840812493126,0.9985778187250567,-0.03769840812493164,0.000100228658326
0.03769840812493126,-0.9985778187250567,-0.03769840812493164,0.000100228658326
-0.03769840812493137,0.9985778187250567,0.03769840812493132,0.000100228658326
-0.03769840812493137,-0.9985778187250567,0.03769840812493132,0.000100228658326
-0.03769840812493137,0.9985778187250567,-0.03769840812493164,0.000100228658326
-0.03769840812493137,-0.9985778187250567,-0.03769840812493164,0.000100228658326
0.9985778187250568,0.03769840812492968,0.03769840812493132,0.000100228658326
-0.9985778187250568,0.03769840812492977,0.03769840812493132,0.000100228658326
0.9985778187250568,0.03769840812492968,-0.03769840812493164,0.000100228658326
-0.9985778187250568,0.03769840812492977,-0.03769840812493164,0.000100228658326
0.9985778187250568,-0.03769840812492968,0.03769840812493132,0.000100228658326
-0.9985778187250568,-0.03769840812492977,0.03769840812493132,0.000100228658326
